keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Epsilon Innovation Group Inc.,EPSILON INNOVATION GROUP INC,ML66M68KB839,6SVJ6,"11343 Baroque RD,Silver Spring, Maryland,20901-5014, United States","455 Massachusetts AVE NW #165,Washington Dc, District Of Columbia,20001, United States",,"Jun 14, 2012",Asmerom M Gilau,Asmerom Gilau,"Maryland, United States",Maryland 08
Carbon Lockdown,CARBON LOCKDOWN PROJECT BENEFIT LLC,KVWPFSBJWC78,(blank),"8408 Galveston Road,Silver Spring, Maryland,20910-5306, United States","8408 Galveston Road,Silver Spring, Maryland,20910-5306, United States",,"May 18, 2022",Ning Zeng,Ning Zeng,"Maryland, United States",Maryland 08
You Heal With Horticulture,YOU HEAL WITH HORTICULTURE LLC,RFGGXKD7RT17,9U2U8,"330 S Morris ST,APT M,Snow Hill, Maryland,21863-1134, United States","330 S Morris ST,M,Snow Hill, Maryland,21863-1134, United States",,"Jul 19, 2018","Ebony Jenkins, Owner","Ebony Jenkins, Owner","Maryland, United States",Maryland 01
Error Corp.,ERROR CORP.,UAQADPJ23Q97,93KS0,"4405 E West HWY,STE 410,Bethesda, Maryland,20814-4535, United States","4405 East West HWY,Suite 410,Bethesda, Maryland,20814-4522, United States",,"Feb 7, 2020",Dennis Lucarelli,Dennis Lucarelli,"Delaware, United States",Maryland 08
Error Corp.,,,,"1200 10TH ST NW,CEDAR RAPIDS, IA,52405-2426, USA",,,,,,,
Error Corp.,INTERNATIONAL SPHERES LLC,MJPVSRHDMJZ7,9XXM6,"2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States","2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States",,"Sep 1, 2020","Samuel L. Hayes, Mr.","Samuel L. Hayes, Mr.","North Carolina, United States",North Carolina 07
Error Corp.,MICHAEL GREAVES ASSOCIATES (B'DOS) INC.,JKDERHR4HZY1,SDSC8,"Carmichael HOUSE, Carmichael,St George,(blank), Barbados","Carmichael HOUSE, CARMICHAEL, ST. George,Bridgetown, St George,BB19135, Barbados",,"May 28, 2001","Dale R Stoute, Mr.","Dale R Stoute, Mr.","(blank), Barbados",Not Applicable
Error Corp.,"CAPITAINER, INC",LZP2NB4JLLX3,9UEN3,"1224 Greenwich AVE,Warwick, Rhode Island,02886-4507, United States","1224 Greenwich AVE,Warwick, Rhode Island,02886-4507, United States",https://www.capitainer.com/miqro,"Oct 31, 2023","Sam Grossmann, Officer","Sam Grossmann, Officer","Delaware, United States",Rhode Island 02
The Bowie Sun,DUBUIS TRANSPORTATIONS LLC,EE2JVBLTLCU8,9YYR9,"700 Bright Sun DR,Bowie, Maryland,20721-1808, United States","700 Bright Sun Drive,Bowie, Maryland,20721, United States",,"Oct 8, 2020",Malcom D Young,Malcom D Young,"Maryland, United States",Maryland 05
STORC,"TRAUTNER GEOTECH, L.L.C",Z9NDK8MFYXM9,5KDZ3,"649 Tech Center DR Unit A,Durango, Colorado,81301-7758, United States","649 Tech Center Drive Unit A,Durango, Colorado,81301-7758, United States",,"Nov 1, 2007","Jason Deem, Owner","Jason Deem, Owner","Colorado, United States",Colorado 03
"Weinberg Medical Physics, Inc.",,,,,,,,,,,
"SentiMetrix, Inc",,,,,,,,,,,
Scinetics,,,,,,,,,,,
"Act2End, LLC",ACT2END LLC,X8E8G4KQVSD3,9H7B7,"1190 West Northern Parkway,APT 910,Baltimore, Maryland,21210-1458, United States","1190 West Northern Parkway,APT 910,Baltimore, Maryland,21210, United States",https://www.act2endcoaching.com/,"May 16, 2022","Diandra Poe, Dr.","Diandra Poe, Dr.","Maryland, United States",Maryland 02
Ballmecca Inc.,BALLMECCA INC.,DLPVMSGG4KJ7,9FWX3,"4709 Harford Road #163,Baltimore, Maryland,21214-3261, United States","4709 Harford Road #163,Baltimore, Maryland,21214-3261, United States",https://ballmecca.com/,"Oct 1, 2022","Enmanuel Madera, CEO","Enmanuel Madera, CEO","Delaware, United States",Maryland 07
Alchemity,"ALCHEMITY, L.L.C.",E8SLCK31N8M8,(blank),"9469 Lovat RD,Fulton, Maryland,20759-9638, United States","9469 Lovat RD,Fulton, Maryland,20759-9638, United States",https://alchemity.tech/,"Aug 19, 2021","Eric Wachsman, Executive Chair","Eric Wachsman, Executive Chair","Maryland, United States",Maryland 03
Lica-Tech Inc.,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Lica-Tech Inc.,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Lica-Tech Inc.,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Lica-Tech Inc.,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Lica-Tech Inc.,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
QubitSolve Inc.,QUBITSOLVE INC.,R7ATY9SFJ241,9D5F4,"781 Chestnut Ridge RD STE 1000,Morgantown, West Virginia,26505-0013, United States","2006 White Oak DR,Morgantown, West Virginia,26505, United States",https://www.qubitsolve.com/,"May 4, 2022","Madhava Syamlal, CEO","Madhava Syamlal, CEO","Delaware, United States",West Virginia 02
CooperSoft,COOPERSOFT INC.,VCZ1ANBRUTX5,42MZ4,"3407 Dunwood Crossing DR,Bowie, Maryland,20721-1266, United States","3407 Dunwood Crossing DR.,Bowie, Maryland,20721-1266, United States",http://www.coopersoft.com/,"Jul 29, 2005","JEFFREY Cooper, CEO","JEFFREY Cooper, CEO","Maryland, United States",Maryland 05
"360 Dash, LLC",DASH 360 DIAGNOSTICS LLC,HVNHZMRJ3394,9P6Z2,"4239 Lindell BLVD,Saint Louis, Missouri,63108-2915, United States","4239 Lindell BLVD,Saint Louis, Missouri,63108-2915, United States",,"Dec 14, 2015","Alexis Hodgest, CEO","Alexis Hodgest, CEO","Missouri, United States",Missouri 01
Sustainabli,"SUSTAINABLI, LLC",R8MNZ353X632,(blank),"6449 River Run,Columbia, Maryland,21044-6022, United States","6449 River Run,Columbia, Maryland,21044, United States",https://sustainabli.org/,"May 3, 2023",Kevin J Tu,Kevin J Tu,"Maryland, United States",Maryland 03
Gibbs Marketing LLC,FLEXBAR MACHINE CORP,M2NTLL3KCGZ9,2R260,"250 Gibbs RD,Islandia, New York,11749-2612, United States","250 Gibbs Road,Islandia, New York,11749-2697, United States",http://www.mediflex.com/,"Oct 1, 1965","Julia Mullen, operations manager",JULIA MULIA,"New York, United States",New York 02
Gibbs Marketing LLC,"ONPOINT SCIENTIFIC, INC",J9WQAU1MKCP7,7NNG0,"12636 High Bluff DR # 400-128,San Diego, California,92130-2022, United States","12636 High Bluff DR STE 400,Pmb #128,San Diego, California,92130-2071, United States",https://onpointsci.com/,"Mar 1, 2016",Kristina Gibbs,Kristina Gibbs,"California, United States",California 50
Gibbs Marketing LLC,"CLARK CONCEPTS, LLC",DME8B33VK485,6FLG4,"2273 Research BLVD,STE 375,Rockville, Maryland,20850-3882, United States","2273 Research BLVD,Suite 375,Rockville, Maryland,20850-3264, United States",,"Aug 21, 2008",Pamela Clark,Pamela Clark,"Maryland, United States",Maryland 08
Gibbs Marketing LLC,"UNIFIED STRATEGIC RESOURCES, LLC",SKXHBN6V2KA5,87YE3,"11916 Saint Francis WAY,Bowie, Maryland,20721-2584, United States","4606 Foxhall Cres NW,Washington, District Of Columbia,20007-1061, United States",https://unifiedstrategic.com/,"Jan 16, 2014","Christian Gibbs, CEO","Christian Gibbs, CEO","Maryland, United States",Maryland 05
Gibbs Marketing LLC,MCFIELD & ASSOCIATES INC,KYSSJC2MEKY8,7Q4V6,"24325 W Bristol AVE,Plainfield, Illinois,60585-2121, United States","24325 W Bristol AVE,Plainfield, Illinois,60585-2121, United States",,"Jan 1, 2014",Seretha McField Gibbs,Seretha M McField Gibbs,"Illinois, United States",Illinois 14
XpeRience Science,XPERIENCE SCIENCE LLC,ZG1ESGHLVBY7,9K5P5,"1114 Many LN,Bel Air, Maryland,21014-2588, United States","317 Amore Lane,APT L,Bel Air, Maryland,21015, United States",https://xperiencesci.com/,"Jun 9, 2022","Jared B DeCoste, Dr.","Jared B DeCoste, Dr.","Maryland, United States",Maryland 01
Precision Neuroscopics,PRECISION NEUROSCOPICS INC,D859JD6B6TS6,8WCG4,"4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States","4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States",https://www.precisionneuroscopics.com/,"Dec 16, 2020",Shawn Kelly,Shawn Kelly,"Delaware, United States",Pennsylvania 12
Precision Neuroscopics,PRECISION NEUROSCOPICS LLC,M9A9DK34GNN7,82VR1,"4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States","4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States",http://www.precisionneuroscopics.com/,"Dec 8, 2015",Shawn K Kelly,Shawn K Kelly,"Pennsylvania, United States",Pennsylvania 12
"NextStep Robotics, Inc.","NEXTSTEP ROBOTICS, INC.",F896MG5LQ6R4,7VBK2,"800 W Baltimore ST,STE 151,Baltimore, Maryland,21201-1158, United States","800 W Baltimore ST,Suite 151,Baltimore, Maryland,21201, United States",https://www.nextsteprobo.com/,"Feb 2, 2017",Bradley Hennessie,Bradley Hennessie,"Maryland, United States",Maryland 07
"Scaled Microbiomics, LLC",SCALED MICROBIOMICS LLC,RXBHU5F1N5B8,7YHN1,"706 Morningside AVE,Hagerstown, Maryland,21740-5071, United States","706 Morningside AVE,Hagerstown, Maryland,21740-5071, United States",,"Feb 14, 2017",Julius G Goepp,Julius G Goepp,"Maryland, United States",Maryland 06
